,date,timCool1,strCushion1,tmpMoldZone3,tmpFlange1,tmpMoldZone4,strPlasticisation1,tmpMoldZone1,tmpMoldZone2,spdInjection1,tmpMoldZone9,tmpMoldZone7,tmpMoldZone8,tmpOil,tmpMoldZone5,tmpMoldZone6,tmpMoldZone19,cntCycle,tmpMoldZone18,stsMachine,tmpMoldZone15,volTransfer1,tmpMoldZone14,tmpMoldZone17,strTransfer1,tmpMoldZone16,timTransfer1,timMoldClose,tmpBarrel1Zone5,tmpBarrel1Zone4,prsPomp1,tmpBarrel1Zone1,tmpBarrel1Zone3,tmpMoldZone20,tmpBarrel1Zone2,volShot1,timFill1,timMoldOpen,tmpMoldZone11,tmpMoldZone10,prsTransferHyd1,tmpMoldZone13,tmpMoldZone12,decMold,prsHoldSpec1,tmpNozle1,timestamp,prsInjectionHyd1,timCycle,sfc,frcClamp,timPlasticisation1,reason
23452,2020-12-16T22:38:01.000,16.5,21.6,294.0,91.0,294.0,70.8,293.0,294.0,43.7,0.0,0.0,0.0,36.0,296.0,0.0,0.0,19,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.91,285.0,280.0,100.0,255.0,270.0,0.0,260.0,0.0,1.81,3.42,0.0,0.0,60.48,0.0,0.0,1793,1030.0,250.0,2020-12-17 01:38:01.0,80.74,45.82,"['S108169700022301682', 'S108169700023301682', 'S1081726000232303300', 'S1081726000222303300']",3885.0,11.5,[]
23453,2020-12-16T22:38:50.000,16.5,21.5,295.0,91.0,295.0,70.6,297.0,295.0,43.1,0.0,0.0,0.0,36.0,296.0,0.0,0.0,20,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.91,285.0,280.0,92.0,255.0,270.0,0.0,260.0,0.0,1.81,3.42,0.0,0.0,60.31,0.0,0.0,1793,1023.0,249.0,2020-12-17 01:38:50.0,80.23,45.81,"['S1081726000242303300', 'S108169700024301682', 'S1081726000252303300', 'S108169700025301682', 'S1081726000262303300', 'S108169700026301682']",3885.0,11.53,[]
23454,2020-12-16T22:41:08.000,16.5,21.4,295.0,91.0,295.0,70.5,293.0,295.0,43.7,0.0,0.0,0.0,36.0,296.0,0.0,0.0,23,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.91,285.0,280.0,160.0,255.0,270.0,0.0,260.0,0.0,1.81,3.42,0.0,0.0,60.27,0.0,0.0,1793,1020.0,250.0,2020-12-17 01:41:08.0,79.93,45.79,"['S1081726000322303300', 'S108169700032301682', 'S1081726000312303300', 'S108169700031301682']",3885.0,11.76,[]
23455,2020-12-16T22:41:52.000,16.5,21.4,295.0,91.0,295.0,70.5,295.0,295.0,42.6,0.0,0.0,0.0,36.0,296.0,0.0,0.0,24,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.91,285.0,280.0,38.0,255.0,270.0,0.0,260.0,0.0,1.81,3.42,0.0,0.0,60.18,0.0,0.0,1793,1018.0,250.0,2020-12-17 01:41:52.0,79.8,45.81,"['S108169700033301682', 'S108169700034301682', 'S1081726000342303300', 'S1081726000332303300']",3885.0,11.78,[]
23456,2020-12-16T22:42:37.000,16.5,21.4,294.0,91.0,295.0,70.5,294.0,295.0,43.7,0.0,0.0,0.0,37.0,296.0,0.0,0.0,25,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.91,285.0,280.0,48.0,255.0,270.0,0.0,260.0,0.0,1.81,3.43,0.0,0.0,60.14,0.0,0.0,1793,1016.0,250.0,2020-12-17 01:42:37.0,79.72,45.79,"['S1081726000352303300', 'S108169700035301682', 'S1081726000362303300', 'S108169700036301682']",3885.0,11.83,[]
23457,2020-12-16T22:43:22.000,16.5,21.4,295.0,91.0,295.0,70.5,295.0,295.0,43.1,0.0,0.0,0.0,37.0,296.0,0.0,0.0,26,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.91,285.0,280.0,100.0,255.0,270.0,0.0,260.0,0.0,1.81,3.42,0.0,0.0,60.05,0.0,0.0,1793,1016.0,250.0,2020-12-17 01:43:22.0,79.64,45.78,"['S1081726000372303300', 'S108169700038301682', 'S1081726000382303300', 'S108169700037301682']",3885.0,11.84,[]
23458,2020-12-16T22:44:55.000,16.5,21.3,295.0,91.0,295.0,70.5,294.0,295.0,42.6,0.0,0.0,0.0,37.0,296.0,0.0,0.0,28,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.91,285.0,280.0,40.0,255.0,270.0,0.0,260.0,0.0,1.81,3.43,0.0,0.0,60.05,0.0,0.0,1793,1012.0,250.0,2020-12-17 01:44:55.0,79.38,45.8,"['S108169700041301682', 'S1081726000412303300', 'S108169700042301682', 'S1081726000422303300']",3885.0,11.94,[]
23459,2020-12-16T22:44:10.000,16.5,21.3,295.0,91.0,295.0,70.5,294.0,295.0,43.1,0.0,0.0,0.0,37.0,296.0,0.0,0.0,27,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.91,285.0,280.0,66.0,255.0,270.0,0.0,260.0,0.0,1.81,3.43,0.0,0.0,60.1,0.0,0.0,1793,1014.0,250.0,2020-12-17 01:44:10.0,79.51,45.81,"['S1081726000392303300', 'S108169700039301682', 'S1081726000402303300', 'S108169700040301682']",3885.0,11.93,[]
23460,2020-12-16T22:46:28.000,16.5,21.3,295.0,90.0,295.0,70.5,293.0,295.0,43.7,0.0,0.0,0.0,37.0,296.0,0.0,0.0,30,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.92,285.0,280.0,126.0,255.0,270.0,0.0,260.0,0.0,1.81,3.43,0.0,0.0,60.1,0.0,0.0,1793,1013.0,250.0,2020-12-17 01:46:28.0,79.38,45.82,"['S1081726000462303300', 'S108169700046301682', 'S108169700045301682', 'S1081726000452303300']",3885.0,12.0,[]
23461,2020-12-16T22:45:40.000,16.5,21.3,295.0,91.0,295.0,70.5,296.0,295.0,43.1,0.0,0.0,0.0,37.0,296.0,0.0,0.0,29,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.91,285.0,280.0,70.0,255.0,270.0,0.0,260.0,0.0,1.81,3.43,0.0,0.0,60.1,0.0,0.0,1793,1014.0,250.0,2020-12-17 01:45:40.0,79.47,45.8,"['S1081726000432303300', 'S108169700044301682', 'S108169700043301682', 'S1081726000442303300']",3885.0,11.95,[]
23462,2020-12-16T22:39:34.000,16.5,21.5,295.0,91.0,295.0,70.6,293.0,295.0,43.1,0.0,0.0,0.0,36.0,296.0,0.0,0.0,21,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.91,285.0,280.0,39.0,255.0,270.0,0.0,260.0,0.0,1.81,3.42,0.0,0.0,60.27,0.0,0.0,1793,1023.0,250.0,2020-12-17 01:39:34.0,80.19,45.77,"['S108169700027301682', 'S1081726000282303300', 'S108169700028301682', 'S1081726000272303300']",3885.0,11.64,"[532, 532]"
23463,2020-12-16T22:47:13.000,16.5,21.3,295.0,90.0,295.0,70.5,294.0,295.0,42.6,0.0,0.0,0.0,37.0,296.0,0.0,0.0,31,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.91,285.0,280.0,39.0,255.0,270.0,0.0,260.0,0.0,1.81,3.43,0.0,0.0,60.05,0.0,0.0,1793,1013.0,250.0,2020-12-17 01:47:13.0,79.42,45.81,"['S1081726000472303300', 'S1081726000482303300', 'S108169700048301682', 'S108169700047301682']",3885.0,12.01,[]
23464,2020-12-16T22:40:19.000,16.5,21.4,295.0,91.0,295.0,70.6,296.0,295.0,42.6,0.0,0.0,0.0,36.0,296.0,0.0,0.0,22,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.91,285.0,280.0,44.0,255.0,270.0,0.0,260.0,0.0,1.81,3.42,0.0,0.0,60.14,0.0,0.0,1793,1020.0,250.0,2020-12-17 01:40:19.0,79.93,45.8,"['S1081726000292303300', 'S108169700029301682', 'S108169700030301682', 'S1081726000302303300']",3885.0,11.62,"[531, 531]"
23465,2020-12-16T22:47:58.000,16.5,21.4,295.0,90.0,295.0,70.5,295.0,295.0,42.6,0.0,0.0,0.0,37.0,296.0,0.0,0.0,32,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.92,285.0,280.0,50.0,255.0,270.0,0.0,260.0,0.0,1.81,3.43,0.0,0.0,59.93,0.0,0.0,1793,1013.0,250.0,2020-12-17 01:47:58.0,79.42,45.8,"['S1081726000502303300', 'S108169700050301682', 'S108169700049301682', 'S1081726000492303300']",3885.0,12.05,[]
23466,2020-12-16T22:48:42.000,16.5,21.4,295.0,90.0,295.0,70.5,294.0,295.0,44.8,0.0,0.0,0.0,37.0,296.0,0.0,0.0,33,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.92,285.0,280.0,87.0,255.0,270.0,0.0,260.0,0.0,1.81,3.42,0.0,0.0,59.93,0.0,0.0,1793,1013.0,250.0,2020-12-17 01:48:42.0,79.42,45.79,"['S108169700052301682', 'S108169700051301682', 'S1081726000522303300', 'S1081726000512303300']",3885.0,12.01,[]
23467,2020-12-16T22:49:31.000,16.5,21.3,295.0,90.0,295.0,70.4,296.0,295.0,42.6,0.0,0.0,0.0,37.0,296.0,0.0,0.0,34,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.91,285.0,280.0,47.0,255.0,270.0,0.0,260.0,0.0,1.8,3.43,0.0,0.0,59.72,0.0,0.0,1793,1010.0,250.0,2020-12-17 01:49:31.0,79.17,45.84,"['S1081726000542303300', 'S108169700054301682', 'S108169700053301682', 'S1081726000532303300']",3885.0,12.1,[]
23468,2020-12-16T22:50:15.000,16.5,21.2,295.0,90.0,295.0,70.4,293.0,295.0,43.7,0.0,0.0,0.0,37.0,296.0,0.0,0.0,35,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.91,285.0,280.0,50.0,255.0,270.0,0.0,260.0,0.0,1.8,3.43,0.0,0.0,59.84,0.0,0.0,1793,1006.0,250.0,2020-12-17 01:50:15.0,78.87,45.84,"['S108169700055301682', 'S1081726000562303300', 'S1081726000552303300', 'S108169700056301682']",3885.0,12.15,[]
23469,2020-12-16T22:51:00.000,16.5,21.3,295.0,90.0,295.0,70.5,294.0,295.0,43.1,0.0,0.0,0.0,37.0,296.0,0.0,0.0,36,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.92,285.0,280.0,102.0,255.0,270.0,0.0,260.0,0.0,1.81,3.43,0.0,0.0,59.89,0.0,0.0,1793,1007.0,250.0,2020-12-17 01:51:00.0,78.96,45.81,"['S1081726000582303300', 'S108169700057301682', 'S1081726000572303300', 'S108169700058301682']",3885.0,12.16,[]
23470,2020-12-16T22:51:48.000,16.5,21.3,295.0,90.0,295.0,70.5,296.0,295.0,42.6,0.0,0.0,0.0,37.0,296.0,0.0,0.0,37,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.91,285.0,280.0,49.0,255.0,270.0,0.0,260.0,0.0,1.8,3.43,0.0,0.0,59.8,0.0,0.0,1793,1007.0,250.0,2020-12-17 01:51:48.0,78.92,45.81,"['S1081726000592303300', 'S108169700059301682', 'S1081726000602303300', 'S108169700060301682']",3885.0,12.21,[]
23471,2020-12-16T22:52:33.000,16.5,21.3,295.0,90.0,295.0,70.4,294.0,295.0,43.1,0.0,0.0,0.0,37.0,296.0,0.0,0.0,38,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.92,285.0,280.0,41.0,255.0,270.0,0.0,260.0,0.0,1.8,3.43,0.0,0.0,59.8,0.0,0.0,1793,1006.0,250.0,2020-12-17 01:52:33.0,78.87,45.8,"['S108169700062301682', 'S108169700061301682', 'S1081726000612303300', 'S1081726000622303300']",3885.0,12.18,[]
23472,2020-12-16T22:53:18.000,16.5,21.2,294.0,90.0,295.0,70.4,295.0,295.0,42.6,0.0,0.0,0.0,38.0,296.0,0.0,0.0,39,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.91,285.0,280.0,44.0,255.0,270.0,0.0,260.0,0.0,1.8,3.43,0.0,0.0,59.72,0.0,0.0,1793,1006.0,250.0,2020-12-17 01:53:18.0,78.87,45.79,"['S108169700064301682', 'S1081726000632303300', 'S108169700063301682', 'S1081726000642303300']",3885.0,12.21,[]
23473,2020-12-16T22:54:06.000,16.5,21.2,295.0,90.0,295.0,70.5,294.0,295.0,43.1,0.0,0.0,0.0,38.0,296.0,0.0,0.0,40,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.92,285.0,280.0,125.0,255.0,270.0,0.0,260.0,0.0,1.8,3.43,0.0,0.0,59.76,0.0,0.0,1793,1005.0,250.0,2020-12-17 01:54:06.0,78.75,45.8,"['S1081726000662303300', 'S1081726000652303300', 'S108169700066301682', 'S108169700065301682']",3885.0,12.22,[]
23474,2020-12-16T22:55:36.000,16.5,21.2,294.0,90.0,295.0,70.4,297.0,295.0,43.1,0.0,0.0,0.0,38.0,296.0,0.0,0.0,42,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.92,285.0,280.0,47.0,255.0,270.0,0.0,260.0,0.0,1.8,3.43,0.0,0.0,59.67,0.0,0.0,1793,1002.0,250.0,2020-12-17 01:55:36.0,78.54,45.8,"['S108169700070301682', 'S1081726000702303300', 'S1081726000692303300', 'S108169700069301682']",3885.0,12.24,[]
23475,2020-12-16T22:54:51.000,16.5,21.3,295.0,90.0,295.0,70.5,294.0,295.0,43.7,0.0,0.0,0.0,38.0,296.0,0.0,0.0,41,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.92,285.0,280.0,38.0,255.0,270.0,0.0,260.0,0.0,1.8,3.43,0.0,0.0,59.76,0.0,0.0,1793,1005.0,250.0,2020-12-17 01:54:51.0,78.75,45.78,"['S1081726000682303300', 'S108169700068301682', 'S1081726000672303300', 'S108169700067301682']",3885.0,12.27,[]
23476,2020-12-16T22:57:09.000,16.5,21.2,295.0,90.0,295.0,70.5,294.0,295.0,43.1,0.0,0.0,0.0,38.0,296.0,0.0,0.0,44,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.92,285.0,280.0,64.0,255.0,270.0,0.0,260.0,0.0,1.8,3.43,0.0,0.0,59.76,0.0,0.0,1793,1006.0,250.0,2020-12-17 01:57:09.0,78.92,45.81,"['S108169700074301682', 'S1081726000732303300', 'S1081726000742303300', 'S108169700073301682']",3885.0,12.23,[]
23477,2020-12-16T22:56:20.000,16.5,21.2,295.0,90.0,295.0,70.4,293.0,295.0,43.1,0.0,0.0,0.0,38.0,296.0,0.0,0.0,43,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.91,285.0,280.0,111.0,255.0,270.0,0.0,260.0,0.0,1.8,3.43,0.0,0.0,59.72,0.0,0.0,1793,1003.0,250.0,2020-12-17 01:56:20.0,78.66,45.82,"['S1081726000712303300', 'S108169700071301682', 'S108169700072301682', 'S1081726000722303300']",3885.0,12.29,[]
23478,2020-12-16T22:57:54.000,16.5,21.3,294.0,90.0,295.0,70.4,296.0,295.0,43.1,0.0,0.0,0.0,38.0,296.0,0.0,0.0,45,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.92,285.0,280.0,39.0,255.0,270.0,0.0,260.0,0.0,1.8,3.43,0.0,0.0,59.67,0.0,0.0,1793,1006.0,250.0,2020-12-17 01:57:54.0,78.83,45.8,"['S108169700075301682', 'S1081726000752303300', 'S1081726000762303300', 'S108169700076301682']",3885.0,12.24,[]
23479,2020-12-16T22:58:39.000,16.5,21.2,294.0,90.0,295.0,70.4,293.0,295.0,43.1,0.0,0.0,0.0,38.0,296.0,0.0,0.0,46,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.91,285.0,280.0,45.0,255.0,270.0,0.0,260.0,0.0,1.8,3.43,0.0,0.0,59.72,0.0,0.0,1793,1004.0,250.0,2020-12-17 01:58:39.0,78.71,45.83,"['S108169700077301682', 'S1081726000772303300', 'S1081726000782303300', 'S108169700078301682']",3885.0,12.28,[]
23480,2020-12-16T22:59:24.000,16.5,21.2,295.0,90.0,295.0,70.4,295.0,295.0,42.6,0.0,0.0,0.0,38.0,296.0,0.0,0.0,47,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.92,285.0,280.0,65.0,255.0,270.0,0.0,260.0,0.0,1.8,3.43,0.0,0.0,59.5,0.0,0.0,1793,1000.0,250.0,2020-12-17 01:59:24.0,78.41,45.84,"['S1081726000792303300', 'S108169700079301682', 'S1081726000802303300', 'S108169700080301682']",3885.0,12.28,[]
23481,2020-12-16T23:00:57.000,16.5,21.2,294.0,90.0,295.0,70.4,294.0,295.0,43.1,0.0,0.0,0.0,38.0,296.0,0.0,0.0,49,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.92,285.0,280.0,41.0,255.0,270.0,0.0,260.0,0.0,1.8,3.43,0.0,0.0,59.55,0.0,0.0,1793,999.0,250.0,2020-12-17 02:00:57.0,78.33,45.8,"['S1081726000842303300', 'S108169700083301682', 'S1081726000832303300', 'S108169700084301682']",3885.0,12.28,[]
23482,2020-12-16T23:00:12.000,16.5,21.3,295.0,90.0,295.0,70.5,297.0,295.0,42.6,0.0,0.0,0.0,38.0,296.0,0.0,0.0,48,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.92,285.0,280.0,53.0,255.0,270.0,0.0,260.0,0.0,1.81,3.43,0.0,0.0,59.63,0.0,0.0,1793,1001.0,250.0,2020-12-17 02:00:12.0,78.58,45.81,"['S1081726000812303300', 'S108169700081301682', 'S1081726000822303300', 'S108169700082301682']",3885.0,12.25,[]
23483,2020-12-16T23:01:41.000,16.5,21.2,295.0,90.0,295.0,70.4,293.0,295.0,42.6,0.0,0.0,0.0,38.0,296.0,0.0,0.0,50,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.92,285.0,280.0,97.0,255.0,270.0,0.0,260.0,0.0,1.8,3.44,0.0,0.0,59.55,0.0,0.0,1793,997.0,250.0,2020-12-17 02:01:41.0,78.16,45.8,"['S108169700085301682', 'S1081726000862303300', 'S108169700086301682', 'S1081726000852303300']",3885.0,12.27,[]
23484,2020-12-16T23:02:30.000,16.5,21.1,295.0,90.0,295.0,70.4,296.0,295.0,42.6,0.0,0.0,0.0,38.0,296.0,0.0,0.0,51,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.92,285.0,280.0,69.0,255.0,270.0,0.0,260.0,0.0,1.8,3.43,0.0,0.0,59.5,0.0,0.0,1793,995.0,250.0,2020-12-17 02:02:30.0,78.03,45.8,"['S1081726000882303300', 'S108169700087301682', 'S108169700088301682', 'S1081726000872303300']",3885.0,12.28,[]
23485,2020-12-16T23:03:14.000,16.5,21.3,295.0,90.0,295.0,70.5,293.0,295.0,43.1,0.0,0.0,0.0,38.0,296.0,0.0,0.0,52,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.92,285.0,280.0,50.0,255.0,270.0,0.0,260.0,0.0,1.8,3.44,0.0,0.0,59.5,0.0,0.0,1793,999.0,250.0,2020-12-17 02:03:14.0,78.33,45.8,"['S1081726000902303300', 'S108169700089301682', 'S1081726000892303300', 'S108169700090301682']",3885.0,12.36,[]
23486,2020-12-16T23:03:59.000,16.5,21.2,295.0,90.0,295.0,70.4,295.0,295.0,43.1,0.0,0.0,0.0,39.0,296.0,0.0,0.0,53,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.92,285.0,280.0,97.0,255.0,270.0,0.0,260.0,0.0,1.8,3.43,0.0,0.0,59.42,0.0,0.0,1793,996.0,250.0,2020-12-17 02:03:59.0,78.07,45.79,"['S1081726000922303300', 'S1081726000912303300', 'S108169700092301682', 'S108169700091301682']",3885.0,12.3,[]
23487,2020-12-16T23:04:48.000,16.5,21.2,294.0,90.0,295.0,70.4,294.0,295.0,43.7,0.0,0.0,0.0,39.0,296.0,0.0,0.0,54,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.92,285.0,280.0,84.0,255.0,270.0,0.0,260.0,0.0,1.81,3.44,0.0,0.0,59.55,0.0,0.0,1793,995.0,250.0,2020-12-17 02:04:48.0,78.03,45.8,"['S1081726000932303300', 'S1081726000942303300', 'S108169700094301682', 'S108169700093301682']",3885.0,12.27,[]
23488,2020-12-16T23:05:32.000,16.5,21.3,294.0,90.0,295.0,70.5,294.0,295.0,43.1,0.0,0.0,0.0,39.0,296.0,0.0,0.0,55,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.92,285.0,280.0,39.0,255.0,270.0,0.0,260.0,0.0,1.81,3.43,0.0,0.0,59.5,0.0,0.0,1793,999.0,250.0,2020-12-17 02:05:32.0,78.33,45.8,"['S1081726000962303300', 'S1081726000952303300', 'S108169700096301682', 'S108169700095301682']",3885.0,12.27,[]
23489,2020-12-16T23:06:17.000,16.5,21.2,294.0,90.0,295.0,70.4,293.0,295.0,43.1,0.0,0.0,0.0,39.0,296.0,0.0,0.0,56,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.92,285.0,280.0,45.0,255.0,270.0,0.0,260.0,0.0,1.8,3.44,0.0,0.0,59.46,0.0,0.0,1793,996.0,250.0,2020-12-17 02:06:17.0,78.11,45.8,"['S1081726000972303300', 'S108169700097301682', 'S1081726000982303300', 'S108169700098301682']",3885.0,12.27,[]
23490,2020-12-16T23:07:06.000,16.5,21.2,294.0,90.0,295.0,70.4,296.0,295.0,43.1,0.0,0.0,0.0,39.0,296.0,0.0,0.0,57,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.92,285.0,280.0,179.0,255.0,270.0,0.0,260.0,0.0,1.8,3.43,0.0,0.0,59.5,0.0,0.0,1793,996.0,250.0,2020-12-17 02:07:06.0,78.07,45.79,"['S108169700099301682', 'S1081726001002303300', 'S108169700100301682', 'S1081726000992303300']",3885.0,12.33,[]
23491,2020-12-16T23:07:50.000,16.5,21.2,295.0,90.0,295.0,70.5,296.0,295.0,43.1,0.0,0.0,0.0,39.0,296.0,0.0,0.0,58,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.92,285.0,280.0,59.0,255.0,270.0,0.0,260.0,0.0,1.8,3.44,0.0,0.0,59.42,0.0,0.0,1793,995.0,250.0,2020-12-17 02:07:50.0,78.07,45.8,"['S108169700102301682', 'S1081726001012303300', 'S108169700101301682', 'S1081726001022303300']",3885.0,12.3,[]
23492,2020-12-16T23:08:35.000,16.5,21.2,294.0,90.0,295.0,70.4,295.0,295.0,43.1,0.0,0.0,0.0,39.0,296.0,0.0,0.0,59,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.92,285.0,280.0,41.0,255.0,270.0,0.0,260.0,0.0,1.8,3.44,0.0,0.0,59.25,0.0,0.0,1793,994.0,250.0,2020-12-17 02:08:35.0,77.94,45.78,"['S108169700103301682', 'S1081726001042303300', 'S108169700104301682', 'S1081726001032303300']",3885.0,12.38,[]
23493,2020-12-16T23:09:20.000,16.5,21.2,295.0,90.0,295.0,70.4,294.0,295.0,43.7,0.0,0.0,0.0,39.0,296.0,0.0,0.0,60,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.92,285.0,280.0,99.0,255.0,270.0,0.0,260.0,0.0,1.8,3.44,0.0,0.0,59.42,0.0,0.0,1793,994.0,250.0,2020-12-17 02:09:20.0,77.94,45.8,"['S1081726001052303300', 'S108169700106301682', 'S1081726001062303300', 'S108169700105301682']",3885.0,12.36,[]
23494,2020-12-16T23:10:53.000,16.5,21.2,294.0,90.0,295.0,70.4,295.0,295.0,44.2,0.0,0.0,0.0,39.0,296.0,0.0,0.0,62,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.92,285.0,280.0,39.0,255.0,270.0,0.0,260.0,0.0,1.8,3.44,0.0,0.0,59.29,0.0,0.0,1793,993.0,250.0,2020-12-17 02:10:53.0,77.86,45.79,"['S1081726001102303300', 'S108169700109301682', 'S108169700110301682', 'S1081726001092303300']",3885.0,12.36,[]
23495,2020-12-16T23:10:08.000,16.5,21.2,295.0,90.0,295.0,70.4,294.0,295.0,43.1,0.0,0.0,0.0,39.0,296.0,0.0,0.0,61,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.92,285.0,280.0,98.0,255.0,270.0,0.0,260.0,0.0,1.8,3.44,0.0,0.0,59.34,0.0,0.0,1793,993.0,250.0,2020-12-17 02:10:08.0,77.86,45.79,"['S1081726001082303300', 'S108169700107301682', 'S1081726001072303300', 'S108169700108301682']",3885.0,12.33,[]
23496,2020-12-16T23:11:38.000,16.5,21.2,294.0,90.0,295.0,70.4,295.0,295.0,43.1,0.0,0.0,0.0,39.0,296.0,0.0,0.0,63,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.92,285.0,280.0,47.0,255.0,270.0,0.0,260.0,0.0,1.8,3.44,0.0,0.0,59.38,0.0,0.0,1793,993.0,250.0,2020-12-17 02:11:38.0,77.82,45.79,"['S108169700112301682', 'S1081726001122303300', 'S1081726001112303300', 'S108169700111301682']",3885.0,12.32,[]
23497,2020-12-16T23:12:23.000,16.5,21.2,294.0,90.0,295.0,70.5,294.0,295.0,43.1,0.0,0.0,0.0,39.0,296.0,0.0,0.0,64,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.92,285.0,280.0,67.0,255.0,270.0,0.0,260.0,0.0,1.8,3.44,0.0,0.0,59.46,0.0,0.0,1793,994.0,250.0,2020-12-17 02:12:23.0,77.9,45.79,"['S1081726001142303300', 'S108169700114301682', 'S108169700113301682', 'S1081726001132303300']",3885.0,12.28,[]
23498,2020-12-16T23:13:11.000,16.5,21.2,295.0,90.0,295.0,70.4,294.0,295.0,43.1,0.0,0.0,0.0,39.0,296.0,0.0,0.0,65,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.92,285.0,280.0,64.0,255.0,270.0,0.0,260.0,0.0,1.8,3.44,0.0,0.0,59.5,0.0,0.0,1793,993.0,250.0,2020-12-17 02:13:11.0,77.82,45.78,"['S1081726001162303300', 'S108169700116301682', 'S108169700115301682', 'S1081726001152303300']",3885.0,12.32,[]
23499,2020-12-16T23:14:40.000,16.5,21.2,294.0,90.0,295.0,70.5,293.0,295.0,43.1,0.0,0.0,0.0,39.0,296.0,0.0,0.0,67,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.92,285.0,280.0,64.0,255.0,270.0,0.0,260.0,0.0,1.8,3.45,0.0,0.0,59.46,0.0,0.0,1793,996.0,250.0,2020-12-17 02:14:40.0,78.11,45.81,"['S108169700120301682', 'S1081726001192303300', 'S108169700119301682', 'S1081726001202303300']",3885.0,12.37,[]
23500,2020-12-16T23:13:56.000,16.5,21.1,294.0,90.0,295.0,70.4,296.0,295.0,43.1,0.0,0.0,0.0,39.0,296.0,0.0,0.0,66,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.92,285.0,280.0,41.0,255.0,270.0,0.0,260.0,0.0,1.8,3.44,0.0,0.0,59.42,0.0,0.0,1793,991.0,250.0,2020-12-17 02:13:56.0,77.65,45.78,"['S1081726001182303300', 'S1081726001172303300', 'S108169700118301682', 'S108169700117301682']",3885.0,12.38,[]
